# QDB Assay Design Statistics

## Basic Statistics
Statistic,Value
Total Valid Designs,1844022
Target Length (avg),100.00 ± 0.00
Target Length (min-max),100 - 100
Capture Probe Length (avg),50.00 ± 0.00
Capture Probe Length (min-max),50 - 50
Reporter Probe Length (avg),50.00 ± 0.00
Reporter Probe Length (min-max),50 - 50

## GC Content Statistics
Probe Type,Avg GC (%),Std Dev,Min (%),Max (%)
Capture Probe,46.02,4.15,40.00,58.33
Reporter Probe,46.07,4.19,40.00,60.00

## Melting Temperature Statistics
Probe Type,Avg Tm (°C),Std Dev,Min (°C),Max (°C)
Capture Probe,68.58,1.90,61.92,72.00
Reporter Probe,68.59,1.90,61.92,72.00

## Top 30 Organisms
Organism,Count,Percent,Strain Count
Influenza A virus (A_Hunan_44557_2015(H9N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Shanghai_ION_2013(H7N9)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Shanghai_PD-01_2014(H7N9)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Shanghai_PD-02_2014(H7N9)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Bhopal_1613_2011(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Bhopal_1697_2012(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Zhejiang_LS01_2014(H7N9)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Texas_50_2012(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Santiago_p19d5_2011(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Santiago_p2d3_2011) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Santiago_p9d3_2011(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Santiago_p19d1_2011(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Santiago_p12d1_2011(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Santiago_p20d5_2011(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Shanghai_CN02_2013(H7N9)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Gainesville_03_2014(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Gainesville_07_2014(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Paraguay_20HBO_2009(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Paraguay_98HCl_2009(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Paraguay_125HCl_2009(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Paraguay_136HCl_2009(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Paraguay_138HCl_2009(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Paraguay_141HCl_2009(H1N1)) segment 4 hemagglutinin (HA) gene,2,0.00010845857587382364,1
Influenza A virus (A_Nanjing_1_2013(H7N9)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Vladivostok_11_2010(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Philippines_TMC10-83_2010(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes,2,0.00010845857587382364,1
Influenza A virus (A_Guangdong_04_2005(H3N2)) segment 7 matrix protein 1 (M1) gene,2,0.00010845857587382364,1
Influenza A virus (A_New York_107_2003(H7N2)) segment 8 nonstructural protein 2 (NS2) and nonstructural protein 1 (NS1) genes,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctbb016,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctea38,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctcf040,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP1_C3,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP11_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP20_C3,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP22_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP24_C8,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP25_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP25_C3,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP28_C7,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP29_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP37_C4,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP43_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP45_C6,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP47_C9,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP48_C4,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP48_C8,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP51_C11,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP51_C15,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP51_C20,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP51_C21,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP51_C22,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP56_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP59_C3,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP1_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP4_C1,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP6_C4,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP6_C7,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP14_C3,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP15_C4,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP16_C10,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP20_C5,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP24_C7,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP28_C1,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP35_C4,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP37_C5,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP41_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP45_C12,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP49_C5,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP51_C6,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP56_C3,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP57_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP58_C2,2,0.00010845857587382364,1
Anelloviridae sp. isolate SP60_C5,2,0.00010845857587382364,1
Anelloviridae sp. strain ViroVet12,2,0.00010845857587382364,1
Anelloviridae sp. isolate P1-c15,2,0.00010845857587382364,1
Anelloviridae sp. isolate P2-c8,2,0.00010845857587382364,1
Anelloviridae sp. isolate P3-c8,2,0.00010845857587382364,1
Anelloviridae sp. isolate P7-c14,2,0.00010845857587382364,1
Anelloviridae sp. isolate P7-c20,2,0.00010845857587382364,1
Anelloviridae sp. isolate P7-c23,2,0.00010845857587382364,1
Anelloviridae sp. isolate P8-c6,2,0.00010845857587382364,1
Anelloviridae sp. isolate P8-c18,2,0.00010845857587382364,1
Anelloviridae sp. isolate P8-c23,2,0.00010845857587382364,1
Anelloviridae sp. isolate P8-c25,2,0.00010845857587382364,1
Anelloviridae sp. isolate P9-c3,2,0.00010845857587382364,1
Anelloviridae sp. isolate P9-c5,2,0.00010845857587382364,1
Anelloviridae sp. strain anel-ch-zj,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctdc048,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctch017,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctbd027,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctjj046,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctdc021,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctcc062,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctca015,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctbd025,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctcf045,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctbj049,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctci060,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctcf004,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctbe029,2,0.00010845857587382364,1
MAG: Anelloviridae sp. isolate ctcb036,2,0.00010845857587382364,1
UNVERIFIED: Circular ssDNA virus sp. isolate VIRES_AH01_2265040,2,0.00010845857587382364,1
UNVERIFIED: Circular ssDNA virus sp. isolate VIRES_YN02_2311440,2,0.00010845857587382364,1
Changuinola virus isolate CGLV/BE AN 28873 segment 7,2,0.00010845857587382364,1
Kaeng Khoi virus strain PSC-19 segment L polymerase gene,2,0.00010845857587382364,1
Kaeng Khoi virus strain PSC-19 segment M glycoprotein precursor gene,2,0.00010845857587382364,1
Eptesipox virus isolate Saskatoon/01/2020,2,0.00010845857587382364,1
Guaroa virus strain CoH352111 segment S,2,0.00010845857587382364,1
Guaroa virus strain IQD8537 segment S,2,0.00010845857587382364,1
Guaroa virus strain MIS0239 segment S,2,0.00010845857587382364,1
Guaroa virus strain FPI01900 segment S,2,0.00010845857587382364,1
Guaroa virus strain FSJ2035 segment S,2,0.00010845857587382364,1
Guaroa virus strain ASA1165 segment S,2,0.00010845857587382364,1
Mobuck virus strain 12-2 segment 6,2,0.00010845857587382364,1
Utinga virus isolate Be An 84785 membrane glycoprotein polyprotein gene,2,0.00010845857587382364,1
Gemycircularvirus sp. isolate MmGmV_06,2,0.00010845857587382364,1
Suid alphaherpesvirus 1 strain FA,2,0.00010845857587382364,1
Bakau virus segment L,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate N1533_a,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate V1540_c,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate V1540_b,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate V1524_b,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate N1609_b,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate N1625_a,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate N1601_a,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate N1613_c,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate N1622_b,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus 1 isolate N1629_a,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt22_wsn4,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt40_wsp2,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt17_wsp7,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt33_wsp47,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt17_wsp41,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt40_wsp43,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt14_wsv34,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt14_wsv41,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt32_wsv45,2,0.00010845857587382364,1
Torque teno Leptonychotes weddellii virus-1 isolate TTLwV-1_gt9_wsv8,2,0.00010845857587382364,1
Paguma larvata torque teno virus Pl-TTV7 complete genome,2,0.00010845857587382364,1
Otarine picobirnavirus isolate PF080912 segment 2,2,0.00010845857587382364,1
Otarine picobirnavirus isolate PF080915 segment 2-2,2,0.00010845857587382364,1
Rodent Torque teno virus 3 isolate RoTTV3-HMU1,2,0.00010845857587382364,1
Ilesha virus isolate KO/2 segment S,2,0.00010845857587382364,1
Orthohepevirus A JAT-NepTok08L genomic RNA,2,0.00010845857587382364,1
Rotavirus J strain BO4351/Ms/2014 NSP4 (NSP4) gene,2,0.00010845857587382364,1
Rotavirus J strain BO4351/Ms/2014 NSP3 (NSP3) gene,2,0.00010845857587382364,1
Bat circovirus isolate Acheng10,2,0.00010845857587382364,1
Bat circovirus isolate BtMf-CV-1/GD2012,2,0.00010845857587382364,1
HIV-1 isolate PC64-M41c008 from Rwanda envelope glycoprotein (env) mRNA,2,0.00010845857587382364,1
HIV-1 isolate m19_015 from Zambia envelope glycoprotein (env) mRNA,2,0.00010845857587382364,1
HIV-1 isolate m44_079 from Zambia envelope glycoprotein (env) mRNA,2,0.00010845857587382364,1
Posavirus sp. isolate 14250_11,2,0.00010845857587382364,1
Posavirus sp. isolate 17489_34,2,0.00010845857587382364,1
Posavirus sp. isolate 17489_35,2,0.00010845857587382364,1
Posavirus sp. isolate 17489_36,2,0.00010845857587382364,1
Posavirus sp. isolate 17489_39,2,0.00010845857587382364,1
Posavirus sp. isolate 17489_47,2,0.00010845857587382364,1
Posavirus sp. isolate 17489_51,2,0.00010845857587382364,1
Posavirus sp. isolate 17668_4,2,0.00010845857587382364,1
Picornavirales Bu-1 gene for polyprotein,2,0.00010845857587382364,1
Papiine herpesvirus 2,2,0.00010845857587382364,1
Papiine herpesvirus 2 strain OU2-5,2,0.00010845857587382364,1
Dromedary stool-associated circular ssDNA virus isolate DcSCV_c1422,2,0.00010845857587382364,1
Sheeppox virus isolate V330,2,0.00010845857587382364,1
Torque teno mini virus 10 strain BNI-701157-G2-CSF,2,0.00010845857587382364,1
Baboon orthoreovirus segment L2,2,0.00010845857587382364,1
Baboon orthoreovirus segment M1,2,0.00010845857587382364,1
Cercopithecine herpesvirus 2,2,0.00010845857587382364,1
Hepatitis C virus isolate QC329,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate L8168,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate 02-44,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate 00G,2,0.00010845857587382364,1
Hepatitis C virus subtype 1b isolate HCV-1b_US_BID-V1749_2008,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V166_1992,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V184_1992,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V188_1991,2,0.00010845857587382364,1
Hepatitis C virus subtype 1b isolate HCV-1b_US_BID-V143_2003,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V62_2003,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V446_2006,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V431_2002,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V54_2004,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V68_2004,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V73_2004,2,0.00010845857587382364,1
Hepatitis C virus subtype 1a isolate HCV-1a_US_BID-V399_2006,2,0.00010845857587382364,1
Torque teno sus virus 1b strain TTSuV2-KU4,2,0.00010845857587382364,1
Torque teno sus virus 1b isolate TTV2FC,2,0.00010845857587382364,1
Torque teno sus virus 2 isolate GD/China/2009/TTV2/11,2,0.00010845857587382364,1
Torque teno sus virus 2 isolate TTV2Ln21,2,0.00010845857587382364,1
Marmot associated feces virus 4 isolate MAR17_1_2236,2,0.00010845857587382364,1
Marmot associated feces virus 4 isolate MAR16_3_2236,2,0.00010845857587382364,1
Marmot associated feces virus 4 isolate MAR14_3_2236,2,0.00010845857587382364,1
Marmot associated feces virus 4 isolate MAR14_1_2236,2,0.00010845857587382364,1
Marmot associated feces virus 4 isolate MAR26_3_2236,2,0.00010845857587382364,1
Marmot associated feces virus 4 isolate MAR3_1_2236,2,0.00010845857587382364,1
Porcine circovirus-like virus P1 isolate JSPZ,2,0.00010845857587382364,1
Porcine circovirus-like virus P1 isolate SYD1207,2,0.00010845857587382364,1
Porcine circovirus-like virus P1 isolate YX35FX,2,0.00010845857587382364,1
Porcine circovirus-like virus P1 isolate YX25,2,0.00010845857587382364,1
Porcine circovirus-like virus P1 isolate 2PZ_1,2,0.00010845857587382364,1
Porcine circovirus-like virus P1 isolate PZ4S20151025FX,2,0.00010845857587382364,1
Bovine serum-associated circular virus strain 281 hypothetical protein gene,2,0.00010845857587382364,1
Porcine circovirus 4 isolate HeN-3 Rep and Cap genes,2,0.00010845857587382364,1
Porcine circovirus 4 isolate Thailand/2019/19RBR246,2,0.00010845857587382364,1
Porcine circovirus 4 isolate Thailand/2019/19RBR247,2,0.00010845857587382364,1
Porcine circovirus 4 isolate Thailand/2019/19RBR255,2,0.00010845857587382364,1
Porcine circovirus 4 strain PCV4-HB,2,0.00010845857587382364,1
Porcine circovirus 4 strain PCV4-XC1,2,0.00010845857587382364,1
Porcine circovirus 4 strain PCV4-XX,2,0.00010845857587382364,1
Porcine circovirus 4 strain SC-GA2022ABTC,2,0.00010845857587382364,1
Porcine circovirus 4 strain PCV4-LY2020,2,0.00010845857587382364,1
Porcine circovirus 4 strain PCV4-YY2019,2,0.00010845857587382364,1
Porcine circovirus 4 strain PCV4-HB2017,2,0.00010845857587382364,1
Porcine circovirus 4 strain PCV4-LY2017,2,0.00010845857587382364,1
Porcine circovirus 4 isolate KU-02010,2,0.00010845857587382364,1
Porcine circovirus 4 isolate JXWY-2021,2,0.00010845857587382364,1
Porcine circovirus 4 isolate JXSC-2021,2,0.00010845857587382364,1
Porcine circovirus 4 strain Hebei-AP1-2019,2,0.00010845857587382364,1
Porcine circovirus 4 isolate PCV4/CN/NM1/2017,2,0.00010845857587382364,1
Porcine circovirus 4 isolate PCV4/CN/NM2/2017,2,0.00010845857587382364,1
Porcine circovirus 4 isolate PCV4/CN/NM3/2017,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-LY-202006,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-LY-202007,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-SMX-202011,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-XX-201811,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-XX-201212,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-LY-201702,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-ZZ-201603,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-ZK-201512,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-ZK-201707,2,0.00010845857587382364,1
Porcine circovirus 4 strain HN-LY-202005,2,0.00010845857587382364,1
MAG: Circovirus sp. isolate GPCV,2,0.00010845857587382364,1
Broome virus segment S3,2,0.00010845857587382364,1
Torque teno felis virus isolate AAU-3,2,0.00010845857587382364,1
Torque teno felis virus isolate cov_47.13629,2,0.00010845857587382364,1
Torque teno felis virus isolate CCB23_anello1,2,0.00010845857587382364,1
Torque teno felis virus isolate CCB56_anello1,2,0.00010845857587382364,1
Torque teno felis virus isolate CCB62_anello1,2,0.00010845857587382364,1
Torque teno felis virus isolate CLB3_LB44,2,0.00010845857587382364,1
Torque teno felis virus isolate CLB12_LB44,2,0.00010845857587382364,1
Torque teno felis virus isolate LSF7_anello5,2,0.00010845857587382364,1
Torque teno felis virus isolate x906A_anello3,2,0.00010845857587382364,1
Torque teno felis virus isolate x1299_anello3,2,0.00010845857587382364,1
Torque teno felis virus isolate x1511_anello1,2,0.00010845857587382364,1
Torque teno felis virus isolate x1574_anello1,2,0.00010845857587382364,1
Torque teno felis virus isolate x1576_anello3,2,0.00010845857587382364,1
Porcine circovirus P4 strain SQ01,2,0.00010845857587382364,1
Porcine circovirus P4 strain SQ02,2,0.00010845857587382364,1
Porcine circovirus P4 strain XZ,2,0.00010845857587382364,1
Porcine circovirus P4 strain BZ,2,0.00010845857587382364,1
Porcine circovirus 2 isolate JSTZ,2,0.00010845857587382364,1
TTV-like mini virus isolate Emory2,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-10-13,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-104-14,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-104-5,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-104-8,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-108-14,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-108-15,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-116-25,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-116-30,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-116-34,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-121-10,2,0.00010845857587382364,1
MAG: TTV-like mini virus isolate SAfiA-121-17,2,0.00010845857587382364,1
